n_layers,n_neurons,transfer_func,learn_rate,algorithm,max_iter,test_accuracy
2,5,tanh,0.001,lbfgs,100,0.855135243968276
2,5,tanh,0.001,lbfgs,200,0.9170850154390113
2,5,tanh,0.001,lbfgs,300,0.7556437668906784
2,5,tanh,0.01,adam,100,0.9643079358067352
2,5,tanh,0.01,adam,200,0.9563086485360754
2,5,tanh,0.01,adam,300,0.9532200292085913
2,5,tanh,0.01,lbfgs,100,0.4933125058176132
2,5,tanh,0.01,lbfgs,200,0.9704683371717848
2,5,tanh,0.01,lbfgs,300,0.9616901764104129
2,5,tanh,0.1,adam,100,0.4779581671399975
2,5,tanh,0.1,adam,200,0.4924010340728887
2,5,tanh,0.1,adam,300,0.9571440302045645
2,5,tanh,0.1,lbfgs,100,0.6219708367287959
2,5,tanh,0.1,lbfgs,200,0.84837167498149
2,5,tanh,0.1,lbfgs,300,0.9579099121386343
2,5,relu,0.001,adam,100,0.7350081512161866
2,5,relu,0.001,adam,200,0.762196821834662
2,5,relu,0.001,adam,300,0.6840841603149097
2,5,relu,0.001,lbfgs,100,0.5804398881152188
2,5,relu,0.001,lbfgs,200,0.5276282837783577
2,5,relu,0.001,lbfgs,300,0.9438452577713335
2,5,relu,0.01,adam,100,0.9403032196199743
2,5,relu,0.01,adam,200,0.9312055617447765
2,5,relu,0.01,adam,300,0.4985580932383175
2,5,relu,0.01,lbfgs,100,0.509994211245135
2,5,relu,0.01,lbfgs,200,0.9668517837799877
2,5,relu,0.01,lbfgs,300,0.49857613110998505
2,5,relu,0.1,adam,100,0.46567387385363096
2,5,relu,0.1,adam,200,0.9256929826734872
2,5,relu,0.1,adam,300,0.47690355167188314
2,5,relu,0.1,lbfgs,100,0.8875189620511696
2,5,relu,0.1,lbfgs,200,0.8524562418132073
2,5,relu,0.1,lbfgs,300,0.8906503468780735
2,10,identity,0.001,adam,100,0.7318309741465325
2,10,identity,0.001,adam,200,0.6905295465793744
2,10,identity,0.001,adam,300,0.699395208119717
2,10,identity,0.001,lbfgs,100,0.7589079663400036
2,10,identity,0.001,lbfgs,200,0.754167652085121
2,10,identity,0.001,lbfgs,300,0.69969789680373
2,10,identity,0.01,adam,100,0.7414905003197882
2,10,identity,0.01,adam,200,0.731186673218393
2,10,identity,0.01,adam,300,0.7004892307939015
2,10,identity,0.01,lbfgs,100,0.6857358408487352
2,10,identity,0.01,lbfgs,200,0.7124607717171715
2,10,identity,0.01,lbfgs,300,0.7194906718032825
2,10,identity,0.1,adam,100,0.6529690199407701
2,10,identity,0.1,adam,200,0.6964820006283287
2,10,identity,0.1,adam,300,0.7461936998080061
2,10,identity,0.1,lbfgs,100,0.6997285539247184
2,10,identity,0.1,lbfgs,200,0.7631713280836667
2,10,identity,0.1,lbfgs,300,0.7070753096861806
2,10,logistic,0.001,adam,100,0.6548156581406471
2,10,logistic,0.001,adam,200,0.8848081101556757
2,10,logistic,0.001,adam,300,0.9446911502883681
